,AWND,CDSD,CLDD,DATE,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,REPORT_TYPE.1,SOURCE,SOURCE.1,STATION,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,state
809,,,,2021-03-20T23:59:00,,,,24.0,44.0,53.0,30.49,29.95,36.0,5.1,0.0,-0.6,21.0,62.0,25.0,40.0,16.0,0.00,,,40.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 25AVERAGE STATION PRESSURE:29.950 MINIMUM SEA LEVEL PRESSURE:30.43 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG): 40 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.1 24 HR AVG TEMP (F): 44DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 21 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):25 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,642.0,1849.0,ohio
810,,,,2021-03-21T23:59:00,,,,28.0,48.0,57.0,30.36,29.83,39.0,2.2,0.0,3.0,17.0,68.0,28.0,190.0,14.0,0.00,,,150.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):1  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 28AVERAGE STATION PRESSURE:29.830 MINIMUM SEA LEVEL PRESSURE:30.25 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.2 24 HR AVG TEMP (F): 48DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 17 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,640.0,1850.0,ohio
811,,,,2021-03-22T23:59:00,,,,37.0,53.0,62.0,30.17,29.65,45.0,3.7,0.0,7.7,12.0,71.0,35.0,170.0,28.0,0.00,,,170.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 35AVERAGE STATION PRESSURE:29.650 MINIMUM SEA LEVEL PRESSURE:30.06 TIME OF OCCURRENCE:1900 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.7 24 HR AVG TEMP (F): 53DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,638.0,1851.0,ohio
812,,,,2021-03-23T23:59:00,,,,40.0,55.0,56.0,29.97,29.44,49.0,4.1,0.0,9.3,10.0,72.0,38.0,150.0,28.0,0.00,,,160.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69624 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE(D):29.440 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:1905 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.1 24 HR AVG TEMP (F): 55DEPART FROM NORMAL:  9  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 72 LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    M    M    M    M    M    M    M    M    M    M    M    M     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,637.0,1852.0,ohio
813,,,,2021-03-24T23:59:00,,,,48.0,62.0,59.0,29.85,29.32,55.0,11.3,0.0,16.0,3.0,75.0,49.0,210.0,33.0,T,,,210.0,25.0,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN):    T 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:29.320 MINIMUM SEA LEVEL PRESSURE:29.78 TIME OF OCCURRENCE:1619 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.3 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: 16  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,635.0,1853.0,ohio
814,,,,2021-03-25T23:59:00,,,,51.0,55.0,82.0,29.81,29.33,54.0,5.5,0.0,8.7,10.0,67.0,42.0,200.0,43.0,0.16,,,190.0,35.0,TS RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.16 WEATHER(CODE):1  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 42AVERAGE STATION PRESSURE:29.325 MINIMUM SEA LEVEL PRESSURE:29.51 TIME OF OCCURRENCE:2313 PEAK WIND SPEED (MPH): 43 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 35FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.5 24 HR AVG TEMP (F): 55DEPART FROM NORMAL:  8  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.09 0.04 0.01 0.00 0.00 0.00 0.00 0.00 0.01 T    0.00 0.00 0.01,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,634.0,1854.0,ohio
815,,,,2021-03-26T23:59:00,,,,46.0,53.0,74.0,29.99,29.39,50.0,10.4,0.0,6.3,12.0,66.0,40.0,260.0,47.0,0.00,,,230.0,36.0,FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):12  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:29.395 MINIMUM SEA LEVEL PRESSURE:29.56 TIME OF OCCURRENCE:0001 PEAK WIND SPEED (MPH): 47 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 36FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F): 53DEPART FROM NORMAL:  6  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):59  LATEST NIGHT MIN TEMP(1900-0800 LST):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,632.0,1855.0,ohio
816,,,,2021-03-27T23:59:00,,,,47.0,54.0,75.0,30.0,29.51,51.0,4.7,0.0,7.0,11.0,73.0,34.0,150.0,19.0,T,,,150.0,15.0,TS RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70824 HR PRECIPITATION (IN):    T WEATHER(CODE):123  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.505 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F): 54DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,631.0,1856.0,ohio
817,,,,2021-03-28T23:59:00,,,,39.0,49.0,67.0,29.92,29.34,46.0,13.0,0.0,1.6,16.0,61.0,37.0,300.0,44.0,0.54,,,280.0,29.0,TS RA FG BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.54 WEATHER(CODE):13  24 HR MAX TEMP (F): 6124 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:29.335 MINIMUM SEA LEVEL PRESSURE:29.64 TIME OF OCCURRENCE:0440 PEAK WIND SPEED (MPH): 43 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):13.0 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):55  LATEST NIGHT MIN TEMP(1900-0800 LST):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 0.24 0.26 T    0.03 T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,629.0,1857.0,ohio
818,,,,2021-03-29T23:59:00,,,,28.0,44.0,56.0,30.22,29.68,38.0,3.0,0.0,-3.7,21.0,59.0,29.0,120.0,20.0,0.00,,,130.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.0 24 HR AVG TEMP (F): 44DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 21 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):59  LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,627.0,1858.0,ohio
819,,,,2021-03-30T23:59:00,,,,38.0,53.0,56.0,30.02,29.5,47.0,10.9,0.0,4.9,12.0,75.0,31.0,210.0,37.0,0.06,,,200.0,28.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.06 WEATHER(CODE):1  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 31AVERAGE STATION PRESSURE:29.500 MINIMUM SEA LEVEL PRESSURE:29.89 TIME OF OCCURRENCE:1757 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.9 24 HR AVG TEMP (F): 53DEPART FROM NORMAL:  5  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):31 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.04 0.02,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,626.0,1859.0,ohio
820,,,,2021-03-31T23:59:00,,,,32.0,49.0,53.0,30.12,29.54,42.0,10.4,0.0,0.6,16.0,59.0,38.0,320.0,29.0,0.19,,,280.0,22.0,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD70924 HR PRECIPITATION (IN): 0.19 WEATHER(CODE):1  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE:29.545 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:0253 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.03 0.09 0.04 0.01 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,624.0,1900.0,ohio
821,,,,2021-04-01T23:59:00,,,,20.0,35.0,54.0,30.39,29.82,30.0,9.6,0.0,-13.7,30.0,40.0,30.0,340.0,35.0,T,,,340.0,24.0,SN FZFG BR FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN):    T WEATHER(CODE):12  24 HR MAX TEMP (F): 4024 HR MIN TEMP (F): 30AVERAGE STATION PRESSURE:29.820 MINIMUM SEA LEVEL PRESSURE:30.27 TIME OF OCCURRENCE:0451 PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F): 35DEPART FROM NORMAL:-14  HEATING DEGREE DAYS: 30 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):40  LATEST NIGHT MIN TEMP(1900-0800 LST):32 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,623.0,1901.0,ohio
822,,,,2021-04-02T23:59:00,,,,19.0,38.0,52.0,30.52,29.96,30.0,2.1,0.0,-11.1,27.0,50.0,25.0,360.0,18.0,0.00,,,360.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 25AVERAGE STATION PRESSURE:29.960 MINIMUM SEA LEVEL PRESSURE:30.44 TIME OF OCCURRENCE:2342 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F): 38DEPART FROM NORMAL:-11  HEATING DEGREE DAYS: 27 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):50  LATEST NIGHT MIN TEMP(1900-0800 LST):25 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,621.0,1902.0,ohio
823,,,,2021-04-03T23:59:00,,,,25.0,45.0,51.0,30.36,29.83,37.0,6.5,0.0,-4.4,20.0,64.0,26.0,190.0,23.0,0.00,,,200.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 26AVERAGE STATION PRESSURE:29.825 MINIMUM SEA LEVEL PRESSURE:30.24 TIME OF OCCURRENCE:1850 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 45DEPART FROM NORMAL: -5  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):64  LATEST NIGHT MIN TEMP(1900-0800 LST):26 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,620.0,1903.0,ohio
824,,,,2021-04-04T23:59:00,,,,37.0,55.0,57.0,30.2,29.67,46.0,2.4,0.0,5.2,10.0,74.0,36.0,270.0,17.0,0.00,,,270.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE:29.670 MINIMUM SEA LEVEL PRESSURE:30.12 TIME OF OCCURRENCE:1927 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.4 24 HR AVG TEMP (F): 55DEPART FROM NORMAL:  5  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,618.0,1904.0,ohio
825,,,,2021-04-05T23:59:00,,,,43.0,59.0,63.0,30.07,29.54,50.0,4.1,0.0,8.9,6.0,77.0,40.0,200.0,25.0,0.00,,,200.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:29.545 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1742 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.1 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):77  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,SOD  ,6,6,72429793812.0,,,,,,,,,,,,,,,,,,,,,,,,,616.0,1905.0,ohio
